,LISTID,PRESENTED_WORD,PRESENT_POSITION,HIT,PARTICIPANT_GROUP,MOST_SIM_VAL,MOST_SIM_DIST,AVG_SIM_PREV_2,AVG_CONTRAST_3,PREV_SIM,PRESENT_ZONE,P_ID
2609,4,KASA,2,1,soc,0.26488227,1.0,0.26488227,0.5424191318927458,0.26488227,1,soc12
2610,4,MARKET,3,0,soc,0.47207937,1.0,0.421909585,0.40752033588849357,0.47207937,1,soc12
2611,4,TAHTA,4,1,soc,0.45019683,1.0,0.394950915,0.45252342768030707,0.45019683,1,soc12
2612,4,TERAS,5,0,soc,0.5827601,4.0,0.36776110500000003,0.46127140463511407,0.34297797,2,soc12
2613,4,ZEMİN,6,1,soc,0.49636292,1.0,0.43516346,0.42233530372382333,0.49636292,2,soc12
2614,4,HARİTA,7,0,soc,0.3690449,1.0,0.332476215,0.5821374680289513,0.3690449,2,soc12
2615,4,SULUK,8,0,soc,0.41458023,7.0,0.32727295,0.4747604177378255,0.27175975,2,soc12
2616,4,ÇORAP,9,0,soc,0.45284566,5.0,0.272146345,0.5015785106690921,0.37980846,2,soc12
2617,4,PARA,10,1,soc,0.42892715,8.0,0.35141765,0.519567591861583,0.3853378,3,soc12
2618,4,KALIP,11,0,soc,0.47379452,2.0,0.39305610999999996,0.5194358761475888,0.3123177,3,soc12
2619,4,MEKTUP,12,0,soc,0.3395698,2.0,0.30800503,0.5163742165622951,0.27644026,3,soc12
2620,4,DERGİ,13,0,soc,0.3527386,10.0,0.289369975,0.5764748973659832,0.34854645,3,soc12
2621,4,HALKA,14,0,soc,0.4055868,2.0,0.30382419,0.5303827455253938,0.20206158,3,soc12
2622,4,KUTU,15,0,soc,0.50979894,11.0,0.349997135,0.5428395968169968,0.33861277,3,soc12
2623,4,SİLGİ,16,1,soc,0.4086417,7.0,0.3147531,0.544228542270385,0.29989988,3,soc12
2624,4,SIRA,17,0,soc,0.31013894,3.0,0.252487625,0.6476567979257684,0.28098962,3,soc12
2631,1,YAZI,1,1,eng,,,,0.5910082524880904,,1,eng12
2632,1,BARDAK,2,1,eng,0.28292856,1.0,0.28292856,0.4779220470697332,0.28292856,1,eng12
2633,1,ÇANTA,3,1,eng,0.39322418,1.0,0.342423575,0.49347465115950473,0.39322418,1,eng12
2634,1,KAĞIT,4,1,eng,0.48910698,2.0,0.468019215,0.42986955450464515,0.44693145,1,eng12
2635,1,KALE,5,1,eng,0.33625048,3.0,0.28761919999999996,0.5120939320204241,0.2810974,2,eng12
2636,1,PARK,6,0,eng,0.39377257,1.0,0.354113535,0.5001179734961934,0.39377257,2,eng12
2637,1,SARI,7,1,eng,0.38170138,3.0,0.29565523,0.5506116242105406,0.2391728,2,eng12
2638,1,BİNA,8,0,eng,0.40404665,2.0,0.336847495,0.5054757155567233,0.26964834,2,eng12
2639,1,RAKAM,9,0,eng,0.46593082,8.0,0.27865845,0.5663906496237319,0.2963404,2,eng12
2640,1,ŞİŞE,10,1,eng,0.57344735,8.0,0.283315435,0.5106280487767983,0.25313511,3,eng12
2641,1,AĞAÇ,11,1,eng,0.54864174,7.0,0.394257735,0.4260729927799023,0.44336507,3,eng12
2642,1,BEYİN,12,0,eng,0.39122522,11.0,0.34442767,0.48907873094672527,0.3279502,3,eng12
2643,1,KALEM,13,1,eng,0.4933328,12.0,0.36782055,0.49307546068527,0.3629623,3,eng12
2644,1,KÖPEK,14,0,eng,0.4649074,2.0,0.40978650000000005,0.47126244235600445,0.3546656,3,eng12
2645,1,KABLO,15,0,eng,0.4190494,12.0,0.33242252,0.5169683101880842,0.30225047,3,eng12
2646,1,ÖLÇEK,16,0,eng,0.39440662,7.0,0.248097665,0.5573213322392107,0.28409204,3,eng12
2647,1,KOLAY,17,1,eng,0.38691002,13.0,0.31071548000000004,0.5959210779605095,0.32609946,3,eng12
2648,1,EKRAN,18,1,eng,0.34407964,3.0,0.24565069,0.61636056563321,0.20780008,3,eng12
2649,2,GRUP,1,1,eng,,,,0.5725237463277799,,1,eng12
2650,2,KEDİ,2,1,eng,0.2181228,1.0,0.2181228,0.642127607417131,0.2181228,1,eng12
2651,2,TAŞLIK,3,1,eng,0.46819958,1.0,0.395216075,0.45169160156751,0.46819958,1,eng12
2652,2,SPOR,4,0,eng,0.40395597,3.0,0.22509595,0.5415365065640567,0.26740217,1,eng12
2653,2,TOPLU,5,0,eng,0.35744882,4.0,0.31574738,0.5453742188557036,0.28589264,2,eng12
2654,2,TERLİK,6,0,eng,0.56647515,3.0,0.373706415,0.37152527350420794,0.343236,2,eng12
2655,2,BÜYÜK,7,0,eng,0.34041107,1.0,0.31740387000000003,0.5479099011340804,0.34041107,2,eng12
2656,2,SEHPA,8,1,eng,0.5154791,2.0,0.39860205,0.3524372051555126,0.281725,2,eng12
2657,2,TABAK,9,0,eng,0.4900897,6.0,0.40622789000000004,0.41911637012148173,0.47021928,2,eng12
2658,2,KOLTUK,10,0,eng,0.4808347,2.0,0.39585095000000003,0.6088954634551483,0.3108672,3,eng12
2659,2,KAŞIK,11,0,eng,0.589364,2.0,0.44436355,0.3880984117572718,0.2993631,3,eng12
2660,2,KAPI,12,0,eng,0.5148338,4.0,0.3509911,0.5239042439983725,0.34707394,3,eng12
2661,2,KISA,13,0,eng,0.40214,6.0,0.24140413500000002,0.6710769430587584,0.2258432,3,eng12
2662,2,ELMA,14,0,eng,0.46791017,3.0,0.25396378,0.5421279919106144,0.2578248,3,eng12
2663,2,CÜZDAN,15,0,eng,0.5454403,7.0,0.309415175,0.433008472736104,0.31281948,3,eng12
2664,2,DEFTER,16,0,eng,0.43763897,1.0,0.36051977,0.5454985636013572,0.43763897,3,eng12
2665,2,İLAÇ,17,0,eng,0.4146146,11.0,0.393839445,0.511834950743888,0.39090934,3,eng12
2666,3,HALI,1,1,eng,,,,0.541862927199531,,1,eng12
2667,3,KİTAP,2,1,eng,0.3339557,1.0,0.3339557,0.5747183284308702,0.3339557,1,eng12
2668,3,LAMBA,3,1,eng,0.3490022,2.0,0.33864463499999997,0.4326830263533684,0.32828707,1,eng12
2669,3,DÜĞME,4,0,eng,0.66616935,1.0,0.49127324,0.41199063863052776,0.66616935,1,eng12
2670,3,KALAS,5,0,eng,0.29251215,4.0,0.260736765,0.5782287341098787,0.23835877,2,eng12
2671,3,DUVAR,6,0,eng,0.4160808,2.0,0.359704715,0.4791518816647876,0.30332863,2,eng12
2672,3,TOPRAK,7,0,eng,0.3306826,2.0,0.3242602,0.570799854056404,0.3178378,2,eng12
2673,3,PARKUR,8,0,eng,0.36776924,5.0,0.28191054,0.5534498335349983,0.24761248,2,eng12
2674,3,SALÇA,9,0,eng,0.62399864,5.0,0.32989162,0.36305009900305263,0.31460726,2,eng12
2675,3,DOLAP,10,0,eng,0.59253436,6.0,0.453018535,0.37447328661163914,0.49627897,3,eng12
2676,3,ÇİÇEK,11,0,eng,0.3972849,4.0,0.3857773,0.5224111024089433,0.3865432,3,eng12
2677,3,FIRIN,12,0,eng,0.61937714,3.0,0.40428513,0.4326452005297574,0.294613,3,eng12
2678,3,YATAK,13,0,eng,0.44734916,3.0,0.33503656000000004,0.5126530643045464,0.37166205,3,eng12
2679,3,KOLA,14,0,eng,0.5345457,5.0,0.37100581,0.4828798988419458,0.3523957,3,eng12
2680,3,KÜÇÜK,15,0,eng,0.4708734,4.0,0.384095925,0.48083058957120595,0.42247745,3,eng12
2681,3,KOKU,16,1,eng,0.49111593,7.0,0.406514285,0.5449889847875418,0.39023992,3,eng12
2682,3,ODA,17,1,eng,0.4827052,4.0,0.30459795,0.6524184978839804,0.2799181,3,eng12
2683,4,SIRA,1,1,eng,,,,0.6475080394267538,,1,eng12
2684,4,HALKA,2,1,eng,0.31013894,1.0,0.31013894,0.5631109904504098,0.31013894,1,eng12
2685,4,SİLGİ,3,1,eng,0.32960632,1.0,0.30529797000000003,0.5037510706775745,0.32960632,1,eng12
2686,4,ÇORAP,4,1,eng,0.4086417,1.0,0.361906665,0.5061881099509049,0.4086417,1,eng12
2687,4,KASA,5,0,eng,0.4025754,1.0,0.37290655,0.45792793541823174,0.4025754,2,eng12
2688,4,PARA,6,0,eng,0.42892715,1.0,0.407132475,0.45892132511876316,0.42892715,2,eng12
2689,4,DERGİ,7,0,eng,0.3344128,4.0,0.257005175,0.572542720697793,0.2685765,2,eng12
2690,4,MARKET,8,0,eng,0.47207937,3.0,0.36671845999999997,0.42328406055204626,0.3527386,2,eng12
2691,4,MEKTUP,9,0,eng,0.4055868,7.0,0.307683325,0.5515861152462267,0.2668202,2,eng12
2692,4,HARİTA,10,0,eng,0.29583558,7.0,0.247422745,0.5993805421870774,0.22204159,3,eng12
2693,4,TAHTA,11,0,eng,0.45284566,7.0,0.31968148,0.37674190158724086,0.32452616,3,eng12
2694,4,BAHÇE,12,0,eng,0.42791113,1.0,0.34218949,0.44335644944444796,0.42791113,3,eng12
2695,4,SULUK,13,0,eng,0.41458023,1.0,0.403855615,0.4799905690539099,0.41458023,3,eng12
2696,4,KUTU,14,0,eng,0.50979894,3.0,0.343757585,0.46430419216150354,0.35497633,3,eng12
2697,4,TERAS,15,0,eng,0.5827601,3.0,0.325434965,0.4348179945944921,0.29607078,3,eng12
2698,4,ZEMİN,16,1,eng,0.49636292,1.0,0.41395275,0.44741991867380393,0.49636292,3,eng12
2699,4,KALIP,17,0,eng,0.47379452,13.0,0.34852974999999997,0.4968707740933589,0.4053062,3,eng12
2706,1,RAKAM,1,1,soc,,,,0.6005890309213225,,1,soc11
2707,1,ŞİŞE,2,1,soc,0.25313511,1.0,0.25313511,0.5929125094077305,0.25313511,1,soc11
2708,1,PARK,3,1,soc,0.28745255,1.0,0.260666325,0.6043844609104647,0.28745255,1,soc11
2709,1,KALEM,4,1,soc,0.3962175,3.0,0.288117975,0.5205470741593654,0.2841928,1,soc11
2710,1,KOLAY,5,0,soc,0.32357016,4.0,0.220220225,0.6220478413503929,0.2413753,2,soc11
2711,1,BEYİN,6,1,soc,0.3642433,5.0,0.32418210000000003,0.49496515519931217,0.2854019,2,soc11
2712,1,BARDAK,7,1,soc,0.57344735,5.0,0.37107119,0.41493846926653455,0.38922995,2,soc11
2713,1,KALE,8,1,soc,0.4019536,4.0,0.34538244,0.5488453156216375,0.33625048,2,soc11
2714,1,AĞAÇ,9,0,soc,0.46766984,2.0,0.39317061,0.3942621003234148,0.31867138,2,soc11
2715,1,KAĞIT,10,0,soc,0.54864174,1.0,0.41486957,0.41442250686087556,0.54864174,3,soc11
2716,1,KABLO,11,0,soc,0.41031635,9.0,0.37108986,0.5181211162149086,0.3362329,3,soc11
2717,1,ÖLÇEK,12,0,soc,0.39440662,11.0,0.318264885,0.5206401816836536,0.28409204,3,soc11
2718,1,YAZI,13,0,soc,0.4933328,9.0,0.33165266,0.5214318872803989,0.37640342,3,soc11
2719,1,KÖPEK,14,1,soc,0.4649074,8.0,0.258012145,0.5638908842558954,0.303921,3,soc11
2720,1,BİNA,15,1,soc,0.40404665,12.0,0.30358194000000005,0.5371533546361948,0.33253533,3,soc11
2721,1,SARI,16,0,soc,0.38170138,6.0,0.26901527999999997,0.6149041581541973,0.26964834,3,soc11
2722,1,EKRAN,17,1,soc,0.34407964,6.0,0.2269484,0.6734449728328826,0.20562766,3,soc11
2723,1,ÇANTA,18,0,soc,0.475014,16.0,0.238972955,0.6261824039071597,0.22529416,3,soc11
2724,2,KOLTUK,1,0,soc,,,,0.6418537133030172,,1,soc11
2725,2,TERLİK,2,0,soc,0.31538105,1.0,0.31538105,0.4526488201819956,0.31538105,1,soc11
2726,2,ELMA,3,0,soc,0.3695178,1.0,0.307801125,0.5228762542374331,0.3695178,1,soc11
2727,2,KEDİ,4,0,soc,0.4558914,2.0,0.44713813,0.4169600689918683,0.43838486,1,soc11
2728,2,TOPLU,5,0,soc,0.343236,3.0,0.254356985,0.6037474366986346,0.3067139,2,soc11
2729,2,TABAK,6,0,soc,0.46227136,4.0,0.33407076,0.4490413260202295,0.28595725,2,soc11
2730,2,CÜZDAN,7,0,soc,0.5149376,5.0,0.37590963,0.4430890710105091,0.3968097,2,soc11
2731,2,TAŞLIK,8,0,soc,0.56647515,6.0,0.49061931000000003,0.4374975093272391,0.49114892,2,soc11
2732,2,GRUP,9,0,soc,0.39615887,7.0,0.29017156,0.5433007224353428,0.32223257,2,soc11
2733,2,İLAÇ,10,0,soc,0.4146146,8.0,0.349146625,0.4717211995205144,0.33033055,3,soc11
2734,2,BÜYÜK,11,0,soc,0.3721858,1.0,0.33203214999999997,0.4856483803672247,0.3721858,3,soc11
2735,2,KISA,12,0,soc,0.40214,1.0,0.372182285,0.5598997038915456,0.40214,3,soc11
2736,2,KAŞIK,13,0,soc,0.589364,7.0,0.28888625,0.4996608595037343,0.25696507,3,soc11
2737,2,KAPI,14,0,soc,0.45242313,6.0,0.28645857,0.5417269611855897,0.34707394,3,soc11
2738,2,SPOR,15,0,soc,0.40417683,13.0,0.24573437,0.6625352670116724,0.20968714,3,soc11
2739,2,DEFTER,16,1,soc,0.43763897,9.0,0.278506655,0.5632444820692193,0.24102236,3,soc11
2740,2,SEHPA,17,1,soc,0.5529075,4.0,0.31932555,0.4558683037238185,0.39367822,3,soc11
2741,3,PARKUR,1,1,soc,,,,0.6106937229454055,,1,soc11
2742,3,FIRIN,2,1,soc,0.24563155,1.0,0.24563155,0.500208852047414,0.24563155,1,soc11
2743,3,DOLAP,3,0,soc,0.51395726,1.0,0.46185768,0.3999741869036486,0.51395726,1,soc11
2744,3,ODA,4,1,soc,0.3933454,1.0,0.343505135,0.5894586659097191,0.3933454,1,soc11
2745,3,SALÇA,5,0,soc,0.61937714,3.0,0.36637225,0.42973783257132725,0.23646553,2,soc11
2746,3,KALAS,6,0,soc,0.32629427,1.0,0.235982565,0.6297957091738222,0.32629427,2,soc11
2747,3,DUVAR,7,0,soc,0.471445,4.0,0.340635115,0.49268094204877455,0.30332863,2,soc11
2748,3,TOPRAK,8,0,soc,0.3516005,6.0,0.3242602,0.5396309738609423,0.3178378,2,soc11
2749,3,HALI,9,0,soc,0.484204,4.0,0.32487832,0.5139522576626159,0.31045234,2,soc11
2750,3,LAMBA,10,1,soc,0.5125295,5.0,0.33068613,0.46094598232234696,0.3490022,3,soc11
2751,3,KİTAP,11,0,soc,0.43762326,8.0,0.331121385,0.5493259790214842,0.32828707,3,soc11
2752,3,ÇİÇEK,12,0,soc,0.3972849,4.0,0.34377574,0.47808079314613094,0.333681,3,soc11
2753,3,YATAK,13,0,soc,0.4827052,9.0,0.27700848499999997,0.5374182542009789,0.29841107,3,soc11
2754,3,KOKU,14,0,soc,0.49111593,9.0,0.35374589,0.45579830313652103,0.30546498,3,soc11
2755,3,KOLA,15,0,soc,0.5345457,10.0,0.387592175,0.3990802928030939,0.42278865,3,soc11
2756,3,DÜĞME,16,0,soc,0.66616935,6.0,0.496872795,0.38980325440320407,0.52985805,3,soc11
2757,3,KÜÇÜK,17,0,soc,0.4708734,5.0,0.407524805,0.5024536372462423,0.39257216,3,soc11
2758,4,HARİTA,1,0,soc,,,,0.634253808462895,,1,soc11
2759,4,TAHTA,2,0,soc,0.32452616,1.0,0.32452616,0.5392711352909934,0.32452616,1,soc11
2760,4,SIRA,3,0,soc,0.23554245,2.0,0.231527115,0.6375103723928464,0.22751178,1,soc11
2761,4,PARA,4,0,soc,0.3138832,2.0,0.30142095,0.5008725524969695,0.2889587,1,soc11
2762,4,ÇORAP,5,0,soc,0.45284566,3.0,0.29229142,0.4754383317229671,0.3853378,2,soc11
2763,4,SİLGİ,6,0,soc,0.4086417,1.0,0.387131065,0.5029243951317358,0.4086417,2,soc11
2764,4,HALKA,7,0,soc,0.37018293,3.0,0.32238897499999997,0.5212082807823496,0.32960632,2,soc11
2765,4,KASA,8,0,soc,0.42892715,4.0,0.32033480000000003,0.4943979050458084,0.2974319,2,soc11
2766,4,MARKET,9,0,soc,0.47207937,1.0,0.402566085,0.423449165238061,0.47207937,2,soc11
2767,4,ZEMİN,10,1,soc,0.37907192,1.0,0.32978898,0.4871835411073765,0.37907192,3,soc11
2768,4,SULUK,11,1,soc,0.393131,9.0,0.362064025,0.4983808113074253,0.38278615,3,soc11
2769,4,BAHÇE,12,1,soc,0.42791113,10.0,0.39787853,0.5076754338367471,0.41458023,3,soc11
2770,4,KUTU,13,0,soc,0.50979894,11.0,0.343757585,0.501970257013491,0.33253884,3,soc11
2771,4,DERGİ,14,0,soc,0.3613815,1.0,0.3085351,0.5668361560304317,0.3613815,3,soc11
2772,4,MEKTUP,15,0,soc,0.4055868,8.0,0.335195485,0.5899499531001939,0.34854645,3,soc11
2773,4,TERAS,16,0,soc,0.5827601,4.0,0.231847165,0.6233393101218825,0.1952275,3,soc11
2774,4,KALIP,17,0,soc,0.47379452,12.0,0.28409678,0.6337703509708126,0.2917533,3,soc11
2781,1,YAZI,1,1,eng,,,,0.5809046290533385,,1,eng11
2782,1,BEYİN,2,1,eng,0.39122522,1.0,0.39122522,0.5153803959611273,0.39122522,1,eng11
2783,1,EKRAN,3,1,eng,0.26126936,1.0,0.25663716999999997,0.6575369661376946,0.26126936,1,eng11
2784,1,PARK,4,0,eng,0.31789482,2.0,0.270120505,0.5775946411750799,0.22234619,1,eng11
2785,1,KALEM,5,0,eng,0.4933328,4.0,0.26064046500000004,0.5071343291056847,0.2841928,2,eng11
2786,1,KÖPEK,6,1,eng,0.4649074,4.0,0.344480885,0.47662754988993383,0.3546656,2,eng11
2787,1,SARI,7,0,eng,0.32352942,2.0,0.29595582,0.6133885613704296,0.26838222,2,eng11
2788,1,ÇANTA,8,0,eng,0.3936699,2.0,0.323160825,0.4534029642645613,0.25265175,2,eng11
2789,1,ŞİŞE,9,0,eng,0.475014,1.0,0.37600349,0.4427210002695987,0.475014,2,eng11
2790,1,KABLO,10,0,eng,0.4190494,2.0,0.414682875,0.5192733506715742,0.41031635,3,eng11
2791,1,ÖLÇEK,11,0,eng,0.37640342,10.0,0.28742328500000003,0.5261827322295032,0.28409204,3,eng11
2792,1,KOLAY,12,0,eng,0.32609946,1.0,0.31071548000000004,0.5419682006223263,0.32609946,3,eng11
2793,1,RAKAM,13,0,eng,0.46593082,12.0,0.35898839,0.5340663612057981,0.32357016,3,eng11
2794,1,KALE,14,0,eng,0.4019536,9.0,0.22163803999999998,0.5923481280381919,0.20127614,3,eng11
2795,1,KAĞIT,15,0,eng,0.4597374,10.0,0.353444125,0.3984209853100751,0.2810974,3,eng11
2796,1,BARDAK,16,0,eng,0.57344735,7.0,0.41267873,0.45703476061317216,0.48910698,3,eng11
2797,1,AĞAÇ,17,0,eng,0.54864174,2.0,0.50815579,0.40796800622682405,0.46766984,3,eng11
2798,1,BİNA,18,0,eng,0.40404665,14.0,0.313573185,0.6181860590699997,0.36686105,3,eng11
2799,2,KAPI,1,1,eng,,,,0.5517539347346998,,1,eng11
2800,2,CÜZDAN,2,0,eng,0.4451493,1.0,0.4451493,0.45244616813040606,0.4451493,1,eng11
2801,2,SPOR,3,0,eng,0.27293104,1.0,0.24130909,0.6641037442570774,0.27293104,1,eng11
2802,2,SEHPA,4,1,eng,0.5454403,2.0,0.39520659,0.3899738306538315,0.24497288,1,eng11
2803,2,ELMA,5,0,eng,0.31281948,3.0,0.249374815,0.6173150574330402,0.30976892,2,eng11
2804,2,TERLİK,6,0,eng,0.5154791,2.0,0.44249845,0.40938423105613975,0.3695178,2,eng11
2805,2,DEFTER,7,0,eng,0.43763897,5.0,0.281377305,0.5314740809106985,0.27935404,2,eng11
2806,2,TOPLU,8,0,eng,0.35500956,6.0,0.33299993,0.5721486986627222,0.32276386,2,eng11
2807,2,GRUP,9,0,eng,0.40395597,6.0,0.32626453,0.559106991899821,0.35744882,2,eng11
2808,2,TAŞLIK,10,0,eng,0.56647515,4.0,0.33391734500000003,0.4608560475842197,0.32223257,3,eng11
2809,2,KOLTUK,11,0,eng,0.4808347,7.0,0.237167405,0.6866988324735546,0.23666401,3,eng11
2810,2,KEDİ,12,0,eng,0.49827254,8.0,0.39055994,0.5209407403672304,0.3129203,3,eng11
2811,2,KISA,13,0,eng,0.3854969,5.0,0.1536508525,0.6110035707861563,0.23800799,3,eng11
2812,2,KAŞIK,14,0,eng,0.5529075,10.0,0.38929973500000004,0.40381785051143293,0.25696507,3,eng11
2813,2,BÜYÜK,15,0,eng,0.40214,2.0,0.36147371500000003,0.5009031656428036,0.32080743,3,eng11
2814,2,İLAÇ,16,0,eng,0.4146146,10.0,0.373297335,0.5036720802008297,0.3721858,3,eng11
2815,2,TABAK,17,0,eng,0.589364,3.0,0.34700376499999996,0.4710354242667314,0.35177103,3,eng11
2816,3,HALI,1,1,eng,,,,0.5212501905704015,,1,eng11
2817,3,KİTAP,2,1,eng,0.3339557,1.0,0.3339557,0.5616942994916931,0.3339557,1,eng11
2818,3,ÇİÇEK,3,1,eng,0.333681,1.0,0.32197388,0.5014299183393574,0.333681,1,eng11
2819,3,YATAK,4,1,eng,0.39783767,3.0,0.27700848499999997,0.4918931175403236,0.29841107,1,eng11
2820,3,KÜÇÜK,5,0,eng,0.4708734,2.0,0.4082939,0.445805935619743,0.3457144,2,eng11
2821,3,DOLAP,6,0,eng,0.44734916,2.0,0.414121655,0.35122683083036954,0.38089415,2,eng11
2822,3,DÜĞME,7,0,eng,0.59253436,1.0,0.49255326,0.3622102636575534,0.59253436,2,eng11
2823,3,FIRIN,8,0,eng,0.51395726,2.0,0.503986655,0.3866831036126469,0.49401605,2,eng11
2824,3,KOLA,9,0,eng,0.52985805,2.0,0.459736985,0.4214869314174099,0.38961592,2,eng11
2825,3,TOPRAK,10,0,eng,0.3972849,7.0,0.333454325,0.5552231696033649,0.31530815,3,eng11
2826,3,SALÇA,11,0,eng,0.62399864,4.0,0.43986084000000003,0.32136956263543026,0.34517598,3,eng11
2827,3,KOKU,12,0,eng,0.49111593,1.0,0.42962479499999995,0.477351610379668,0.49111593,3,eng11
2828,3,PARKUR,13,0,eng,0.4097581,7.0,0.29404284,0.5604857303009421,0.27347842,3,eng11
2829,3,DUVAR,14,0,eng,0.471445,8.0,0.335024135,0.49284451623797987,0.3162086,3,eng11
2830,3,ODA,15,0,eng,0.4827052,11.0,0.302410835,0.6047045111551542,0.30847427,3,eng11
2831,3,KALAS,16,0,eng,0.4007821,11.0,0.224499745,0.6795744965675201,0.14567086,3,eng11
2832,3,LAMBA,17,0,eng,0.66616935,10.0,0.29582163,0.546219909141453,0.28311476,3,eng11
2833,4,SİLGİ,1,1,eng,,,,0.5486868193208332,,1,eng11
2834,4,MARKET,2,0,eng,0.30015212,1.0,0.30015212,0.49530123295521933,0.30015212,1,eng11
2835,4,HALKA,3,0,eng,0.3330528,1.0,0.33132956,0.5078676153260662,0.3330528,1,eng11
2836,4,ÇORAP,4,1,eng,0.42235893,2.0,0.36876528,0.45253657098196076,0.31517163,1,eng11
2837,4,ZEMİN,5,0,eng,0.37907192,3.0,0.33972922,0.5116573834193738,0.32511196,2,eng11
2838,4,PARA,6,0,eng,0.3853378,2.0,0.33236576500000004,0.5252731436439091,0.27939373,2,eng11
2839,4,BAHÇE,7,0,eng,0.38117683,2.0,0.289894245,0.4798666477771286,0.19861166,2,eng11
2840,4,SIRA,8,0,eng,0.31013894,5.0,0.27598773,0.6394953588149026,0.26301676,2,eng11
2841,4,KUTU,9,0,eng,0.4534277,5.0,0.278262235,0.5054931703958512,0.22398563,2,eng11
2842,4,TERAS,10,0,eng,0.5827601,3.0,0.24564103999999998,0.5144657126408709,0.29607078,3,eng11
2843,4,SULUK,11,0,eng,0.41458023,4.0,0.35488774,0.5007513186141603,0.35479915,3,eng11
2844,4,HARİTA,12,0,eng,0.38407496,3.0,0.28383364,0.5534578755580726,0.27175975,3,eng11
2845,4,MEKTUP,13,0,eng,0.4055868,10.0,0.25283361000000004,0.613055465563755,0.22204159,3,eng11
2846,4,KALIP,14,0,eng,0.47379452,10.0,0.30538548,0.503341895327848,0.27644026,3,eng11
2847,4,KASA,15,0,eng,0.47207937,13.0,0.299857065,0.5649871010418703,0.34331515,3,eng11
2848,4,TAHTA,16,0,eng,0.50979894,7.0,0.341208435,0.5257919108114014,0.339705,3,eng11
2849,4,DERGİ,17,0,eng,0.3613815,8.0,0.269295375,0.6654981459899143,0.2931569,3,eng11
2856,1,RAKAM,1,0,soc,,,,0.5423053232690818,,1,soc10
2857,1,YAZI,2,0,soc,0.46593082,1.0,0.46593082,0.4920788084323694,0.46593082,1,soc10
2858,1,KALE,3,1,soc,0.30715865,1.0,0.25421739499999996,0.6100269928647759,0.30715865,1,soc10
2859,1,KOLAY,4,1,soc,0.3252166,2.0,0.28360827,0.5734365380534301,0.24199994,1,soc10
2860,1,MASA,5,0,soc,0.31927836,4.0,0.241898415,0.5387093179736736,0.21997873,2,soc10
2861,1,ÇANTA,6,0,soc,0.39751527,1.0,0.353875845,0.498767272624126,0.39751527,2,soc10
2862,1,KÖPEK,7,0,soc,0.3936699,1.0,0.366420565,0.5353302401494047,0.3936699,2,soc10
2863,1,ÖLÇEK,8,0,soc,0.39440662,7.0,0.22706579999999998,0.6030124221699875,0.21210329,2,soc10
2864,1,EKRAN,9,0,soc,0.2835013,1.0,0.252804185,0.6623343896493356,0.2835013,2,soc10
2865,1,BARDAK,10,0,soc,0.39322418,4.0,0.27185520500000004,0.4137833953478526,0.25516546,3,soc10
2866,1,ŞİŞE,11,0,soc,0.57344735,1.0,0.396910215,0.48042644333606177,0.57344735,3,soc10
2867,1,KAĞIT,12,0,soc,0.48910698,2.0,0.458748415,0.43095922928660235,0.42838985,3,soc10
2868,1,KALEM,13,0,soc,0.4933328,11.0,0.375890275,0.5054231600517012,0.4597374,3,soc10
2869,1,BEYİN,14,0,soc,0.4649074,7.0,0.36703075,0.4983908195865888,0.3629623,3,soc10
2870,1,PARK,15,0,soc,0.39377257,12.0,0.30104381,0.5092449632146582,0.31789482,3,soc10
2871,1,AĞAÇ,16,1,soc,0.54864174,4.0,0.37808181,0.465597879757329,0.42821342,3,soc10
2872,1,SARI,17,0,soc,0.38170138,5.0,0.26761306,0.6192393826722251,0.29605332,3,soc10
2873,1,BİNA,18,0,soc,0.40404665,3.0,0.31825469500000003,0.5309117385372937,0.26964834,3,soc10
2874,2,ŞİŞE,1,0,soc,,,,0.7237204856319113,,1,soc10
2875,2,DEFTER,2,0,soc,0.22253215,1.0,0.22253215,0.6254482129765384,0.22253215,1,soc10
2876,2,SPOR,3,1,soc,0.24102236,1.0,0.21282793,0.6363407809292034,0.24102236,1,soc10
2877,2,KOLTUK,4,1,soc,0.21883541,2.0,0.206421715,0.6888616628060799,0.19400802,1,soc10
2878,2,BÜYÜK,5,0,soc,0.31809774,2.0,0.269727675,0.5193594522666154,0.22135761,2,soc10
2879,2,CÜZDAN,6,0,soc,0.43763897,4.0,0.307223815,0.4467017413258537,0.3292968,2,soc10
2880,2,İLAÇ,7,0,soc,0.39676955,1.0,0.384477675,0.4879989032749801,0.39676955,2,soc10
2881,2,TERLİK,8,0,soc,0.5149376,2.0,0.4647761,0.4073124185586232,0.4146146,2,soc10
2882,2,KAŞIK,9,0,soc,0.48971486,8.0,0.41079952,0.43861651905376475,0.44719017,2,soc10
2883,2,KISA,10,0,soc,0.40214,5.0,0.295576675,0.5757530126237099,0.25696507,3,soc10
2884,2,KEDİ,11,0,soc,0.5216344,2.0,0.379821195,0.43707462057353563,0.23800799,3,soc10
2885,2,KAPI,12,0,soc,0.4451493,6.0,0.33129171,0.48588452054616627,0.43674022,3,soc10
2886,2,TOPLU,13,0,soc,0.3854969,3.0,0.31254715,0.4984682819606706,0.3183804,3,soc10
2887,2,SEHPA,14,0,soc,0.5529075,5.0,0.4236125,0.38146766926833797,0.3323912,3,soc10
