ListID,Presented Word,Present Position,Recalled Word,Recall Position,Reaction Time,Hit,Participant ID,Participant Group
1,BİNA,4,BİNA,4.0,2.7216195999972115,1,2,eng
1,RAKAM,5,RAKAM,5.0,3.315142999999807,1,2,eng
1,YAZI,6,YAZI,6.0,3.3150830999984464,1,2,eng
1,EKRAN,7,EKRAN,7.0,3.303676200001064,1,2,eng
1,ÖLÇEK,8,ÖLÇEK,8.0,1.6617291999973531,1,2,eng
1,BEYİN,9,BEYİN,9.0,1.3204170999997586,1,2,eng
1,KABLO,10,KABLO,11.0,2.020612400003301,1,2,eng
1,KAĞIT,11,KAĞIT,12.0,2.2290581000015663,1,2,eng
1,ŞİŞE,12,ŞİŞE,13.0,1.7100136000008206,1,2,eng
1,AĞAÇ,13,AĞAÇ,14.0,4.340029899998626,1,2,eng
1,ÇANTA,14,ÇANTA,15.0,1.562490299998899,1,2,eng
1,KALE,15,KALE,16.0,1.0711524999969697,1,2,eng
1,SARI,16,SARI,17.0,0.782403000001068,1,2,eng
1,KALEM,17,KALEM,18.0,1.2957829000006311,1,2,eng
1,PARK,18,,,,0,2,eng
2,CÜZDAN,1,,,,0,2,eng
2,GRUP,2,GRUP,1.0,14.883900800003175,1,2,eng
2,TABAK,3,TABAK,2.0,1.3691446999982873,1,2,eng
2,BÜYÜK,4,BÜYÜK,3.0,3.614844699997775,1,2,eng
2,İLAÇ,5,İLAÇ,4.0,1.777950299998338,1,2,eng
2,DEFTER,6,DEFTER,5.0,1.4732350999984192,1,2,eng
2,TOPLU,7,TOPLU,6.0,1.5213234000002558,1,2,eng
2,SPOR,8,SPOR,7.0,1.785615200002212,1,2,eng
2,ELMA,9,,,,0,2,eng
2,KAPI,10,KAPI,8.0,4.533091400000558,1,2,eng
2,TERLİK,11,TERLİK,9.0,1.1442704999972193,1,2,eng
2,SEHPA,12,SEHPA,11.0,3.9964639999998326,1,2,eng
2,TAŞLIK,13,TAŞLIK,10.0,1.7365097000001697,1,2,eng
2,KOLTUK,14,KOLTUK,15.0,4.76985589999822,1,2,eng
2,KISA,15,KISA,12.0,1.4260828000005858,1,2,eng
2,KAŞIK,16,KAŞIK,13.0,7.036442099997657,1,2,eng
2,KEDİ,17,KEDİ,14.0,1.081272899999021,1,2,eng
3,DOLAP,1,DOLAP,1.0,11.662924300002487,1,2,eng
3,FIRIN,2,FIRIN,2.0,3.426885900000343,1,2,eng
3,DUVAR,3,DUVAR,3.0,1.0996132000000216,1,2,eng
3,LAMBA,4,LAMBA,4.0,1.0786207999990438,1,2,eng
3,KALAS,5,KALAS,5.0,0.898451599998225,1,2,eng
3,KİTAP,6,KİTAP,6.0,0.8235291999990295,1,2,eng
3,KÜÇÜK,7,KÜÇÜK,7.0,3.3499948999997287,1,2,eng
3,SALÇA,8,SALÇA,8.0,1.5076482000004034,1,2,eng
3,KOLA,9,KOLA,9.0,0.8309397000011813,1,2,eng
3,DÜĞME,10,DÜĞME,10.0,1.2395144000001892,1,2,eng
3,TOPRAK,11,TOPRAK,11.0,2.386630900000455,1,2,eng
3,ODA,12,ODA,12.0,0.6505730999997468,1,2,eng
3,HALI,13,HALI,13.0,2.059607999999571,1,2,eng
3,KOKU,14,KOKU,14.0,0.9043009000015444,1,2,eng
3,YATAK,15,YATAK,15.0,2.18391949999932,1,2,eng
3,ÇİÇEK,16,ÇİÇEK,16.0,1.4696005999976478,1,2,eng
3,PARKUR,17,PARKUR,17.0,1.1204816999998002,1,2,eng
4,HARİTA,1,HARİTA,1.0,4.14935880000121,1,2,eng
4,MARKET,2,MARKET,2.0,2.9170209000003524,1,2,eng
4,DERGİ,3,DERGİ,3.0,2.459803900001134,1,2,eng
4,ZEMİN,4,ZEMİN,4.0,0.966877900002146,1,2,eng
4,SULUK,5,SULUK,5.0,1.2737252000006265,1,2,eng
4,ÇORAP,6,ÇORAP,6.0,0.9152883999995538,1,2,eng
4,SIRA,7,SIRA,7.0,0.7111719999993511,1,2,eng
4,KASA,8,KASA,8.0,0.8965454999997746,1,2,eng
4,SİLGİ,9,SİLGİ,9.0,0.8959127000016451,1,2,eng
4,KALIP,10,KALIP,10.0,0.8224972000025446,1,2,eng
4,TAHTA,11,TAHTA,11.0,0.8526278999997885,1,2,eng
4,BAHÇE,12,BAHÇE,12.0,0.8534004000030109,1,2,eng
4,PARA,13,PARA,13.0,2.390046199998324,1,2,eng
4,HALKA,14,HALKA,14.0,1.103745599997637,1,2,eng
4,MEKTUP,15,MEKTUP,15.0,4.0480311999999685,1,2,eng
4,TERAS,16,TERAS,16.0,2.5883228999991843,1,2,eng
4,KUTU,17,KUTU,17.0,0.9480961000008392,1,2,eng
0,MASA,1,masa,1.0,20.097143900000447,1,19,soc
0,CAM,2,cam,2.0,20.097143900000447,1,19,soc
0,SU,3,su,3.0,20.097143900000447,1,19,soc
0,İYİLİK,4,iyilik,4.0,20.097143900000447,1,19,soc
0,TÜTÜN,5,tütün,5.0,20.097143900000447,1,19,soc
0,KELİME,6,,,,0,19,soc
1,KALE,1,kale,1.0,26.10920249999981,1,19,soc
1,KALEM,2,kalem,2.0,26.10920249999981,1,19,soc
1,RAKAM,3,,,,0,19,soc
1,SARI,4,,,,0,19,soc
1,KAĞIT,5,,,,0,19,soc
1,ŞİŞE,6,,,,0,19,soc
1,ÖLÇEK,7,,,,0,19,soc
1,BARDAK,8,,,,0,19,soc
1,YAZI,9,,,,0,19,soc
1,AĞAÇ,10,,,,0,19,soc
1,ÇANTA,11,çanta,6.0,26.10920249999981,1,19,soc
1,BEYİN,12,,,,0,19,soc
1,KÖPEK,13,köpek,3.0,26.10920249999981,1,19,soc
1,PARK,14,,,,0,19,soc
1,BİNA,15,bina,4.0,26.10920249999981,1,19,soc
1,EKRAN,16,,,,0,19,soc
1,KOLAY,17,kolay,5.0,26.10920249999981,1,19,soc
1,KABLO,18,,,,0,19,soc
2,CÜZDAN,1,cüzdan,2.0,45.94370640000034,1,19,soc
2,KISA,2,kısa,3.0,45.94370640000034,1,19,soc
2,GRUP,3,,,,0,19,soc
2,SEHPA,4,,,,0,19,soc
2,BÜYÜK,5,,,,0,19,soc
2,ELMA,6,,,,0,19,soc
2,TABAK,7,,,,0,19,soc
2,TOPLU,8,,,,0,19,soc
2,KOLTUK,9,,,,0,19,soc
2,DEFTER,10,,,,0,19,soc
2,KEDİ,11,kedi,5.0,45.94370640000034,1,19,soc
2,KAPI,12,,,,0,19,soc
2,KAŞIK,13,,,,0,19,soc
2,TERLİK,14,,,,0,19,soc
2,İLAÇ,15,ilaç,1.0,45.94370640000034,1,19,soc
2,TAŞLIK,16,taşlık,4.0,45.94370640000034,1,19,soc
2,SPOR,17,,,,0,19,soc
3,KOLA,1,kola,4.0,23.46891869999945,1,19,soc
3,SALÇA,2,,,,0,19,soc
3,LAMBA,3,,,,0,19,soc
3,KİTAP,4,,,,0,19,soc
3,TOPRAK,5,,,,0,19,soc
3,ÇİÇEK,6,,,,0,19,soc
3,PARKUR,7,,,,0,19,soc
3,KÜÇÜK,8,,,,0,19,soc
3,KALAS,9,,,,0,19,soc
3,KOKU,10,,,,0,19,soc
3,FIRIN,11,,,,0,19,soc
3,DUVAR,12,,,,0,19,soc
3,DÜĞME,13,,,,0,19,soc
3,YATAK,14,yatak,2.0,23.46891869999945,1,19,soc
3,HALI,15,halı,3.0,23.46891869999945,1,19,soc
3,DOLAP,16,,,,0,19,soc
3,ODA,17,oda,1.0,23.46891869999945,1,19,soc
4,SULUK,1,,,,0,19,soc
4,TAHTA,2,,,,0,19,soc
4,MEKTUP,3,mektup,4.0,24.322858300000007,1,19,soc
4,BAHÇE,4,,,,0,19,soc
4,MARKET,5,,,,0,19,soc
4,SIRA,6,,,,0,19,soc
4,HALKA,7,,,,0,19,soc
4,KASA,8,,,,0,19,soc
4,ÇORAP,9,,,,0,19,soc
4,KALIP,10,,,,0,19,soc
4,DERGİ,11,,,,0,19,soc
4,ZEMİN,12,zemin,3.0,24.322858300000007,1,19,soc
4,KUTU,13,,,,0,19,soc
4,SİLGİ,14,,,,0,19,soc
4,HARİTA,15,harita,1.0,24.322858300000007,1,19,soc
4,PARA,16,para,2.0,24.322858300000007,1,19,soc
4,TERAS,17,,,,0,19,soc
0,MASA,1,masa,1.0,2.308480100007728,1,19,eng
0,CAM,2,cam,2.0,1.126283699995838,1,19,eng
0,SU,3,su,3.0,0.9637481000972912,1,19,eng
0,İYİLİK,4,iyilik,4.0,1.772802099934779,1,19,eng
0,TÜTÜN,5,,,,0,19,eng
0,KELİME,6,kelime,6.0,1.5366812000283971,1,19,eng
1,PARK,1,,,,0,19,eng
1,ÖLÇEK,2,ölçek,2.0,1.4396693999879062,1,19,eng
1,YAZI,3,,,,0,19,eng
1,BEYİN,4,,,,0,19,eng
1,AĞAÇ,5,ağaç,5.0,2.1750383999897167,1,19,eng
1,KAĞIT,6,kağıt,3.0,2.0433386999648064,1,19,eng
1,KÖPEK,7,,,,0,19,eng
1,SARI,8,,,,0,19,eng
1,ŞİŞE,9,,,,0,19,eng
1,KALEM,10,kalem,4.0,1.370937499916181,1,19,eng
1,EKRAN,11,,,,0,19,eng
1,ÇANTA,12,,,,0,19,eng
1,KALE,13,,,,0,19,eng
1,BARDAK,14,bardak,6.0,2.532045800006017,1,19,eng
1,RAKAM,15,,,,0,19,eng
1,KOLAY,16,,,,0,19,eng
1,KABLO,17,,,,0,19,eng
1,BİNA,18,,,,0,19,eng
2,KEDİ,1,kedi,1.0,4.544190299930051,1,19,eng
2,BÜYÜK,2,büyük,2.0,2.559104699990712,1,19,eng
2,SEHPA,3,sehpa,3.0,1.8416456999257207,1,19,eng
2,TAŞLIK,4,taşlık,4.0,2.2601176999742165,1,19,eng
2,TABAK,5,,,,0,19,eng
2,KISA,6,,,,0,19,eng
2,GRUP,7,,,,0,19,eng
2,ELMA,8,,,,0,19,eng
2,KOLTUK,9,,,,0,19,eng
2,TOPLU,10,,,,0,19,eng
2,SPOR,11,,,,0,19,eng
2,İLAÇ,12,,,,0,19,eng
2,CÜZDAN,13,,,,0,19,eng
2,TERLİK,14,,,,0,19,eng
2,KAŞIK,15,,,,0,19,eng
2,KAPI,16,,,,0,19,eng
2,DEFTER,17,,,,0,19,eng
3,HALI,1,,,,0,19,eng
3,DUVAR,2,,,,0,19,eng
3,KALAS,3,,,,0,19,eng
3,FIRIN,4,,,,0,19,eng
3,DÜĞME,5,,,,0,19,eng
3,YATAK,6,,,,0,19,eng
3,KOKU,7,,,,0,19,eng
3,KOLA,8,,,,0,19,eng
3,ÇİÇEK,9,,,,0,19,eng
3,LAMBA,10,,,,0,19,eng
3,ODA,11,oda,3.0,16.330695600016043,1,19,eng
3,DOLAP,12,dolap,3.0,9.23521419998724,2,19,eng
3,PARKUR,13,,,,0,19,eng
3,SALÇA,14,salça,5.0,10.61630170000717,1,19,eng
3,TOPRAK,15,toprak,4.0,8.534659700002521,1,19,eng
3,KİTAP,16,kitap,2.0,2.2489499000366777,1,19,eng
3,KÜÇÜK,17,küçük,1.0,4.425478599965572,1,19,eng
4,DERGİ,1,,,,0,19,eng
4,HALKA,2,,,,0,19,eng
4,TAHTA,3,,,,0,19,eng
4,MEKTUP,4,,,,0,19,eng
4,ZEMİN,5,,,,0,19,eng
4,SULUK,6,,,,0,19,eng
4,SIRA,7,,,,0,19,eng
4,KUTU,8,,,,0,19,eng
4,KALIP,9,,,,0,19,eng
4,HARİTA,10,,,,0,19,eng
4,PARA,11,,,,0,19,eng
4,ÇORAP,12,,,,0,19,eng
4,MARKET,13,,,,0,19,eng
4,TERAS,14,,,,0,19,eng
4,SİLGİ,15,,,,0,19,eng
4,KASA,16,,,,0,19,eng
4,BAHÇE,17,bahçe,1.0,5.688611599965952,1,19,eng
0,MASA,1,masa,1.0,2.9172135000007984,1,18,soc
0,CAM,2,cam,2.0,1.0282795999992231,1,18,soc
0,SU,3,SU,3.0,1.0605845999998564,1,18,soc
0,İYİLİK,4,İYİLİK,4.0,1.3936737000003632,1,18,soc
0,TÜTÜN,5,TÜTÜN,5.0,1.1876626000012038,1,18,soc
0,KELİME,6,KELİME,6.0,1.2753635000008217,1,18,soc
1,KOLAY,1,,,,0,18,soc
1,ÖLÇEK,2,ÖLÇEK,8.0,1.3239254000000074,1,18,soc
1,KABLO,3,KABLO,6.0,1.0444258999996237,1,18,soc
1,KALEM,4,KALEM,7.0,2.6817618000022776,1,18,soc
1,BİNA,5,BİNA,9.0,1.0895810999973037,1,18,soc
1,KALE,6,,,,0,18,soc
1,YAZI,7,,,,0,18,soc
1,EKRAN,8,,,,0,18,soc
1,SARI,9,,,,0,18,soc
1,ŞİŞE,10,,,,0,18,soc
1,KAĞIT,11,KAĞIT,4.0,1.2955491000029724,1,18,soc
1,AĞAÇ,12,,,,0,18,soc
1,BEYİN,13,,,,0,18,soc
1,BARDAK,14,,,,0,18,soc
1,KÖPEK,15,KÖPEK,3.0,2.071693299996696,1,18,soc
1,RAKAM,16,,,,0,18,soc
1,ÇANTA,17,ÇANTA,2.0,2.4145764999993844,1,18,soc
1,PARK,18,,,,0,18,soc
2,SPOR,1,SPOR,3.0,0.866763499998342,1,18,soc
2,KAPI,2,KAPI,4.0,1.0675857000023825,1,18,soc
2,TOPLU,3,TOPLU,5.0,2.811217399997986,1,18,soc
2,TAŞLIK,4,TAŞLIK,7.0,2.947921200000565,1,18,soc
2,TERLİK,5,,,,0,18,soc
2,GRUP,6,GRUP,6.0,2.326556100000744,1,18,soc
2,TABAK,7,,,,0,18,soc
2,BÜYÜK,8,,,,0,18,soc
2,ELMA,9,,,,0,18,soc
2,DEFTER,10,,,,0,18,soc
2,KEDİ,11,,,,0,18,soc
2,KISA,12,,,,0,18,soc
2,CÜZDAN,13,,,,0,18,soc
2,SEHPA,14,,,,0,18,soc
2,KAŞIK,15,KAŞIK,2.0,1.4577914999972563,1,18,soc
2,İLAÇ,16,,,,0,18,soc
2,KOLTUK,17,KOLTUK,1.0,3.3427578000009817,1,18,soc
3,KOLA,1,KOLA,5.0,6.440907600001083,1,18,soc
3,FIRIN,2,FIRIN,7.0,5.837715800000296,1,18,soc
3,KOKU,3,KOKU,6.0,3.3827014999988023,1,18,soc
3,PARKUR,4,,,,0,18,soc
3,ODA,5,,,,0,18,soc
3,KİTAP,6,,,,0,18,soc
3,HALI,7,,,,0,18,soc
3,KÜÇÜK,8,,,,0,18,soc
3,SALÇA,9,,,,0,18,soc
3,KALAS,10,,,,0,18,soc
3,DUVAR,11,,,,0,18,soc
3,DOLAP,12,,,,0,18,soc
3,DÜĞME,13,,,,0,18,soc
3,YATAK,14,YATAK,1.0,3.393023900000117,1,18,soc
3,TOPRAK,15,TOPRAK,3.0,1.0895204000007652,1,18,soc
3,ÇİÇEK,16,ÇİÇEK,4.0,1.8804911999977776,1,18,soc
3,LAMBA,17,LAMBA,2.0,0.9502291999997396,1,18,soc
4,DERGİ,1,,,,0,18,soc
4,KUTU,2,,,,0,18,soc
4,ÇORAP,3,,,,0,18,soc
4,BAHÇE,4,BAHÇE,4.0,11.635195200000451,1,18,soc
4,SİLGİ,5,,,,0,18,soc
4,TAHTA,6,TAHTA,2.0,1.0733632000010402,1,18,soc
4,SULUK,7,,,,0,18,soc
4,MEKTUP,8,,,,0,18,soc
4,HALKA,9,,,,0,18,soc
4,PARA,10,,,,0,18,soc
4,KALIP,11,,,,0,18,soc
4,TERAS,12,,,,0,18,soc
4,SIRA,13,,,,0,18,soc
4,KASA,14,,,,0,18,soc
4,MARKET,15,MARKET,3.0,5.698970299999928,1,18,soc
4,HARİTA,16,,,,0,18,soc
4,ZEMİN,17,ZEMİN,1.0,3.5467152999990503,1,18,soc
0,MASA,1,MASA,1.0,1.7850106000005326,1,18,eng
0,CAM,2,CAM,2.0,0.8322822000009182,1,18,eng
0,SU,3,SU,3.0,0.8037416999977722,1,18,eng
0,İYİLİK,4,İYİLİK,4.0,1.8308574000002409,1,18,eng
0,TÜTÜN,5,TÜTÜN,5.0,1.4345178000003216,1,18,eng
0,KELİME,6,,,,0,18,eng
1,AĞAÇ,1,AĞAÇ,1.0,3.1605731999989075,1,18,eng
1,KALEM,2,KALEM,2.0,1.2971805999986827,1,18,eng
1,KOLAY,3,KOLAY,3.0,1.1945315999982995,1,18,eng
1,BEYİN,4,,,,0,18,eng
1,KABLO,5,,,,0,18,eng
1,SARI,6,SARI,4.0,1.046195800001442,1,18,eng
1,ÇANTA,7,,,,0,18,eng
1,KAĞIT,8,,,,0,18,eng
1,KÖPEK,9,,,,0,18,eng
1,BARDAK,10,,,,0,18,eng
1,EKRAN,11,,,,0,18,eng
1,ÖLÇEK,12,,,,0,18,eng
1,BİNA,13,BİNA,6.0,1.936336200000369,1,18,eng
1,PARK,14,PARK,5.0,2.036969299999328,1,18,eng
1,YAZI,15,,,,0,18,eng
1,KALE,16,,,,0,18,eng
1,ŞİŞE,17,,,,0,18,eng
1,RAKAM,18,,,,0,18,eng
2,KISA,1,KISA,8.0,1.124399700001959,1,18,eng
2,DEFTER,2,,,,0,18,eng
2,KEDİ,3,KEDİ,7.0,1.2845076999983576,1,18,eng
2,İLAÇ,4,,,,0,18,eng
2,TABAK,5,,,,0,18,eng
2,ELMA,6,,,,0,18,eng
2,TERLİK,7,TERLİK,9.0,2.2585048000000825,1,18,eng
2,KAPI,8,KAPI,10.0,4.1204453999998805,1,18,eng
2,BÜYÜK,9,BÜYÜK,1.0,4.664426200000889,1,18,eng
2,KAŞIK,10,,,,0,18,eng
2,SEHPA,11,,,,0,18,eng
2,TAŞLIK,12,TAŞLIK,3.0,3.8864697000026354,1,18,eng
2,SPOR,13,SPOR,4.0,1.4691695000001346,1,18,eng
2,TOPLU,14,,,,0,18,eng
2,KOLTUK,15,,,,0,18,eng
2,CÜZDAN,16,,,,0,18,eng
2,GRUP,17,GRUP,2.0,3.883444300001429,1,18,eng
3,SALÇA,1,SALÇA,3.0,1.3703432000002067,1,18,eng
3,KÜÇÜK,2,KÜÇÜK,6.0,2.6264366999967024,2,18,eng
3,YATAK,3,,,,0,18,eng
3,FIRIN,4,,,,0,18,eng
3,DÜĞME,5,DÜĞME,4.0,19.644937299999583,1,18,eng
3,KOLA,6,,,,0,18,eng
3,PARKUR,7,,,,0,18,eng
3,LAMBA,8,,,,0,18,eng
3,ÇİÇEK,9,,,,0,18,eng
3,HALI,10,,,,0,18,eng
3,TOPRAK,11,TOPRAK,5.0,11.610211100000017,2,18,eng
3,KOKU,12,,,,0,18,eng
3,KALAS,13,,,,0,18,eng
3,ODA,14,,,,0,18,eng
3,DUVAR,15,,,,0,18,eng
3,DOLAP,16,DOLAP,2.0,1.8715553999973047,1,18,eng
3,KİTAP,17,KİTAP,1.0,1.809842900001968,1,18,eng
4,HALKA,1,,,,0,18,eng
4,HARİTA,2,,,,0,18,eng
4,MEKTUP,3,,,,0,18,eng
4,MARKET,4,,,,0,18,eng
4,KASA,5,KASA,3.0,1.6599186999992526,1,18,eng
4,ZEMİN,6,ZEMİN,6.0,1.6643953999991936,1,18,eng
4,PARA,7,PARA,4.0,3.185464600002888,1,18,eng
4,SULUK,8,,,,0,18,eng
4,SIRA,9,,,,0,18,eng
4,TAHTA,10,,,,0,18,eng
4,KALIP,11,,,,0,18,eng
4,ÇORAP,12,,,,0,18,eng
4,SİLGİ,13,,,,0,18,eng
4,BAHÇE,14,,,,0,18,eng
4,TERAS,15,TERAS,1.0,1.293879000000743,1,18,eng
4,DERGİ,16,,,,0,18,eng
4,KUTU,17,,,,0,18,eng
0,MASA,1,masa,1.0,27.67728059999996,1,17,soc
0,CAM,2,cam,2.0,27.67728059999996,1,17,soc
0,SU,3,su,3.0,27.67728059999996,1,17,soc
0,İYİLİK,4,iyilik,5.0,27.67728059999996,1,17,soc
0,TÜTÜN,5,tutun,11.0,5.968766499999958,1,17,soc
0,KELİME,6,,,,0,17,soc
1,KALEM,1,kalem,1.0,4.7029949000000215,1,17,soc
1,ÖLÇEK,2,olcek,5.0,4.371953399999995,1,17,soc
1,KAĞIT,3,,,,0,17,soc
1,AĞAÇ,4,,,,0,17,soc
1,ŞİŞE,5,,,,0,17,soc
1,PARK,6,park,6.0,5.83434920000002,1,17,soc
1,KALE,7,,,,0,17,soc
1,SARI,8,sari,7.0,19.2870256,1,17,soc
1,KÖPEK,9,,,,0,17,soc
1,RAKAM,10,,,,0,17,soc
1,BEYİN,11,,,,0,17,soc
1,BİNA,12,,,,0,17,soc
1,KOLAY,13,kolay,3.0,2.4720439999999826,1,17,soc
1,ÇANTA,14,,,,0,17,soc
1,YAZI,15,yazi,4.0,4.220175200000028,1,17,soc
1,EKRAN,16,,,,0,17,soc
1,KABLO,17,,,,0,17,soc
1,BARDAK,18,,,,0,17,soc
2,TERLİK,1,terlik,3.0,4.811228700000015,1,17,soc
2,ELMA,2,,,,0,17,soc
2,KEDİ,3,,,,0,17,soc
2,BÜYÜK,4,,,,0,17,soc
2,SEHPA,5,,,,0,17,soc
2,KISA,6,,,,0,17,soc
2,GRUP,7,,,,0,17,soc
2,TOPLU,8,,,,0,17,soc
2,TAŞLIK,9,taslik,1.0,7.648737499999981,1,17,soc
2,KAŞIK,10,,,,0,17,soc
2,DEFTER,11,,,,0,17,soc
2,TABAK,12,,,,0,17,soc
2,SPOR,13,,,,0,17,soc
2,KAPI,14,kapi,2.0,6.5399405,1,17,soc
2,KOLTUK,15,,,,0,17,soc
2,CÜZDAN,16,,,,0,17,soc
2,İLAÇ,17,,,,0,17,soc
3,DÜĞME,1,,,,0,17,soc
3,LAMBA,2,,,,0,17,soc
3,YATAK,3,,,,0,17,soc
3,HALI,4,,,,0,17,soc
3,KOKU,5,,,,0,17,soc
3,SALÇA,6,salca,1.0,5.973626599999989,1,17,soc
3,ODA,7,,,,0,17,soc
3,KOLA,8,kola,2.0,1.6993124000000537,1,17,soc
3,FIRIN,9,firin,6.0,9.790839399999982,1,17,soc
3,KİTAP,10,,,,0,17,soc
3,DUVAR,11,duvar,3.0,3.670669999999973,1,17,soc
3,ÇİÇEK,12,cicek,4.0,3.7404782999999497,1,17,soc
3,TOPRAK,13,toprak,5.0,5.488640999999916,1,17,soc
3,DOLAP,14,,,,0,17,soc
3,KÜÇÜK,15,,,,0,17,soc
3,PARKUR,16,,,,0,17,soc
3,KALAS,17,,,,0,17,soc
4,KALIP,1,kalip,4.0,5.750504100000057,1,17,soc
4,KUTU,2,,,,0,17,soc
4,KASA,3,,,,0,17,soc
4,MARKET,4,,,,0,17,soc
4,SULUK,5,,,,0,17,soc
4,SIRA,6,,,,0,17,soc
4,BAHÇE,7,,,,0,17,soc
4,ZEMİN,8,,,,0,17,soc
4,TAHTA,9,,,,0,17,soc
4,MEKTUP,10,,,,0,17,soc
4,HARİTA,11,,,,0,17,soc
4,SİLGİ,12,,,,0,17,soc
4,DERGİ,13,,,,0,17,soc
4,PARA,14,,,,0,17,soc
4,ÇORAP,15,,,,0,17,soc
4,HALKA,16,halka,1.0,2.943960400000037,1,17,soc
4,TERAS,17,teras,2.0,2.048547900000017,1,17,soc
0,MASA,1,masa,1.0,2.384352199966088,1,17,eng
0,CAM,2,cam,2.0,1.312867800006643,1,17,eng
0,SU,3,su,3.0,0.9986696999985724,1,17,eng
0,İYİLİK,4,iyilik,4.0,1.9779633999569344,1,17,eng
0,TÜTÜN,5,tütün,5.0,1.1351072998950258,1,17,eng
0,KELİME,6,kelime,6.0,1.5431571000954136,1,17,eng
1,AĞAÇ,1,ağaç,1.0,4.6385905999923125,1,17,eng
1,BARDAK,2,bardak,2.0,1.9617727000731973,1,17,eng
1,SARI,3,sarı,3.0,1.29545400000643,1,17,eng
1,EKRAN,4,,,,0,17,eng
1,ÖLÇEK,5,ölçek,6.0,3.874973200028762,1,17,eng
1,BEYİN,6,,,,0,17,eng
1,KALEM,7,kalem,4.0,2.215754700009711,1,17,eng
1,ÇANTA,8,,,,0,17,eng
1,KAĞIT,9,,,,0,17,eng
1,BİNA,10,,,,0,17,eng
1,KOLAY,11,,,,0,17,eng
1,KALE,12,,,,0,17,eng
1,PARK,13,park,5.0,1.0174672999419272,1,17,eng
1,KÖPEK,14,,,,0,17,eng
1,ŞİŞE,15,,,,0,17,eng
1,YAZI,16,,,,0,17,eng
1,RAKAM,17,,,,0,17,eng
1,KABLO,18,,,,0,17,eng
2,KEDİ,1,kedi,1.0,2.447290000040084,1,17,eng
2,TABAK,2,,,,0,17,eng
2,TOPLU,3,,,,0,17,eng
2,İLAÇ,4,,,,0,17,eng
2,GRUP,5,,,,0,17,eng
2,DEFTER,6,,,,0,17,eng
2,KOLTUK,7,koltuk,2.0,2.7393222999526188,1,17,eng
2,TERLİK,8,terlik,3.0,2.515579800005071,1,17,eng
2,SPOR,9,,,,0,17,eng
2,KAPI,10,,,,0,17,eng
2,KAŞIK,11,,,,0,17,eng
2,CÜZDAN,12,,,,0,17,eng
2,TAŞLIK,13,taşlık,4.0,2.173993299948052,1,17,eng
2,SEHPA,14,,,,0,17,eng
2,KISA,15,,,,0,17,eng
2,ELMA,16,,,,0,17,eng
2,BÜYÜK,17,,,,0,17,eng
3,LAMBA,1,,,,0,17,eng
3,DOLAP,2,,,,0,17,eng
3,YATAK,3,,,,0,17,eng
3,TOPRAK,4,,,,0,17,eng
3,KALAS,5,kalas,1.0,2.8985404999693856,1,17,eng
3,DÜĞME,6,,,,0,17,eng
3,ODA,7,,,,0,17,eng
3,KOKU,8,,,,0,17,eng
3,PARKUR,9,parkur,2.0,1.5576919000595808,1,17,eng
3,KÜÇÜK,10,,,,0,17,eng
3,FIRIN,11,,,,0,17,eng
3,HALI,12,,,,0,17,eng
3,KİTAP,13,,,,0,17,eng
3,KOLA,14,,,,0,17,eng
3,SALÇA,15,salça,3.0,1.1215180000290277,1,17,eng
3,DUVAR,16,duvar,5.0,6.034255899954587,1,17,eng
3,ÇİÇEK,17,çiçek,4.0,1.6403055000118911,1,17,eng
4,KUTU,1,kutu,1.0,1.9614107999950647,1,17,eng
4,PARA,2,para,2.0,1.1777696000644935,1,17,eng
4,ZEMİN,3,zemin,3.0,1.5080634999321774,1,17,eng
4,HALKA,4,,,,0,17,eng
4,TAHTA,5,,,,0,17,eng
4,ÇORAP,6,,,,0,17,eng
4,KALIP,7,,,,0,17,eng
4,MARKET,8,market,4.0,1.510327099938877,1,17,eng
4,SULUK,9,,,,0,17,eng
4,BAHÇE,10,,,,0,17,eng
4,HARİTA,11,,,,0,17,eng
4,SİLGİ,12,,,,0,17,eng
4,MEKTUP,13,,,,0,17,eng
4,SIRA,14,,,,0,17,eng
4,DERGİ,15,,,,0,17,eng
4,KASA,16,,,,0,17,eng
4,TERAS,17,,,,0,17,eng
0,MASA,1,masa,1.0,3.014389200000039,1,16,soc
0,CAM,2,cam,2.0,1.6863835999999992,1,16,soc
0,SU,3,su,3.0,1.2205581999999708,1,16,soc
0,İYİLİK,4,iyilik,5.0,17.83160780000003,1,16,soc
0,TÜTÜN,5,tutun,4.0,5.444297399999982,1,16,soc
0,KELİME,6,,,,0,16,soc
1,ŞİŞE,1,şişe,2.0,1.306078100000036,1,16,soc
1,KALEM,2,kalem,3.0,0.9441335999999864,1,16,soc
1,BEYİN,3,beyin,10.0,1.1964726999999584,1,16,soc
1,KALE,4,kale,6.0,2.5607151000000385,1,16,soc
1,EKRAN,5,ekran,28.0,2.351864599999999,2,16,soc
1,KOLAY,6,,,,0,16,soc
1,BARDAK,7,,,,0,16,soc
1,ÇANTA,8,,,,0,16,soc
1,KABLO,9,,,,0,16,soc
1,AĞAÇ,10,ağaç,12.0,8.301693600000021,1,16,soc
1,ÖLÇEK,11,,,,0,16,soc
1,KÖPEK,12,köpek,8.0,4.051382100000012,1,16,soc
1,RAKAM,13,rakam,4.0,0.6791904000000386,1,16,soc
